form	lemma	POS	morph
		
དེ་ནས་	དེ་ནས་	NO_POS
འགྲོ་	འགྲོ་	VERB
ཀུན་	ཀུན་	DET
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆི་	མཆི་	NO_POS
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
བ་	བ་	NOUN
དུ་	ལ་	PART
བདག་	བདག་	PRON
ནི་	ནི་	NO_POS
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆི་	མཆི་	NO_POS
། །		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
སྦྱིན་	སྦྱིན་	VERB
སོགས་	སོགས་	DET
བགྱིས་པ་	བགྱིས་པ་	VERB
འི་	གི་	PART
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཀྱིས་	གིས་	PART
། །		PUNCT
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	ADP
ཕན་	ཕན་	NOUN
ཕྱི་	ཕྱི་	OTHER
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཅེས་	ཅེས་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
། །		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
མཐའ་	མཐའ་	NOUN
ཡ་		
སེམས་ཅན་	སེམས་ཅན་	NOUN
རྣམས་	རྣམས་	DET
། །		PUNCT
ཡེ་ནས་	ཡེ་ནས་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ལ་	ལ་	ADP
། །		PUNCT
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
དུ་	ལ་	PART
། །		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
སེམས་བསྐྱེད་	སེམས་བསྐྱེད་	NOUN
དོ་	གོ་	PART
། །		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདེ་བ་	བདེ་བ་	VERB
དང་	དང་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
དང་	དང་	NO_POS
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
གྱི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
བདེ་བ་	བདེ་བ་	VERB
དམ་པ་	དམ་པ་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
འབྲལ་བ་	འབྲལ་བ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
ཉེ་རིང་	ཉེ་རིང་	ADJ
ཆགས་སྡང་	ཆགས་སྡང་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
བཏང་སྙོམས་	བཏང་སྙོམས་	NOUN
ཚད་	ཚད་	NOUN
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
བརྗོད་	བརྗོད་	VERB
།		PUNCT
ས་གཞི་	ས་གཞི་	NOUN
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དང་	དང་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
མངའ་ཐང་	མངའ་ཐང་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་	དག་	DET
ཅིང་	ཅིང་	PART
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
།		PUNCT
དེང་	དེང་	ADV
འདི་	འདི་	DET
ར་	ལ་	PART
ཁོར་ཡུག་	ཁོར་ཡུག་	NOUN
གི་	གི་	PART
ས་གཞི་	ས་གཞི་	NOUN
འདི་དག་	འདི་དག་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
ཅན་	ཅན་	PART
གྱི་	གི་	PART
ཞིང་	ཞིང་	SCONJ
གི་	གི་	PART
བཀོད་པ་	བཀོད་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བརྒྱན་	བརྒྱན་	VERB
ཅིང་	ཅིང་	PART
མཛེ་	མཛེ་	VERB
ཤིང་	ཅིང་	PART
ཡིད་	ཡིད་	NOUN
དུ་	ལ་	PART
འོང་བ་	འོང་བ་	VERB
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་པ་	བརླབ་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
འི་	གི་	PART
ཞིང་	ཞིང་	SCONJ
འདི་དག་	འདི་དག་	NO_POS
ཏུ་	ལ་	PART
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
འི་	གི་	PART
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
དམ་པ་	དམ་པ་	VERB
གཟུགས་	གཟུགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དྲི་	དྲི་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རོ་	རོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རེག་བྱ་	རེག་བྱ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་	དག་	DET
ཅིང་	ཅིང་	PART
ཡིད་	ཡིད་	NOUN
དུ་	ལ་	PART
འོང་བ་	འོང་བ་	VERB
འི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
སྤྲིན་	སྤྲིན་	NOUN
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ས་	གིས་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
གང་བ་	གང་བ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཀྱི་	གི་	PART
ཞིང་	ཞིང་	SCONJ
དུ་	ལ་	PART
སྤྱན་	སྤྱན་	NOUN
འདྲེན་པ་	འདྲེན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
འདུན་པ་	འདུན་པ་	PROPN
རྩེ་གཅིག་པ་	རྩེ་གཅིག་པ་	ADJ
ས་	གིས་	PART
།		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
སྐྱབས་གསུམ་	སྐྱབས་གསུམ་	OTHER
བཀའ་	བཀའ་	NOUN
སྡོད་	སྡོད་	VERB
བཅའ་	བཅའ་	VERB
། །		PUNCT
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	ADP
མཁྱེན་བརྩེ་	མཁྱེན་བརྩེ་	PROPN
ས་	གིས་	PART
རབ་	རབ་	ADV
དགོངས་	དགོངས་	VERB
ན་	ནས་	PART
། །		PUNCT
དཔག་མེད་	དཔག་མེད་	ADJ
ཞིང་	ཞིང་	SCONJ
ན་	ནས་	PART
ཐོགས་མེད་	ཐོགས་མེད་	PROPN
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
མཆོད་སྤྲིན་	མཆོད་སྤྲིན་	OTHER
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འི་	གི་	PART
དབུ་	དབུ་	NOUN
བཞུགས་	བཞུགས་	VERB
གསོལ་	གསོལ་	VERB
། །		PUNCT
མ་	མ་	PART
ལུས་སེམས་	ལུས་སེམས་	NOUN
ཅན་	ཅན་	PART
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
མགོན་	མགོན་	NOUN
གྱུར་	གྱུར་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
བདུད་	བདུད་	NOUN
སྡེ་	སྡེ་	NOUN
དཔུང་	དཔུང་	NOUN
བཅའ་	བཅའ་	VERB
མི་	མི་	PART
བཟད་	བཟད་	NOUN
འཇོམས་	འཇོམས་	NO_POS
མཛད་	མཛད་	VERB
ལྷ་	ལྷ་	NOUN
། །		PUNCT
དངོ་	དངོ་	NOUN
རྣམས་	རྣམས་	DET
མ་	མ་	PART
ལུས་	ལུས་	NOUN
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
མཁྱེན་	མཁྱེན་	VERB
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
། །		PUNCT
བཅོམ་ལྡན་	བཅོམ་ལྡན་	NOUN
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
གནས་	གནས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
། །		PUNCT
བཅོམ་ལྡན་	བཅོམ་ལྡན་	NOUN
བསྐལ་པ་	བསྐལ་པ་	NOUN
གྲངས་མེད་	གྲངས་མེད་	NOUN
དུ་མ་	དུ་མ་	ADJ
རུ་	ལ་	PART
། །		PUNCT
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	ADP
བརྩེ་	བརྩེ་	NO_POS
ཕྱི་	ཕྱི་	OTHER
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
རྣམ་	རྣམ་	NOUN
སྦྱངས་	སྦྱངས་	VERB
ཤིང་	ཅིང་	PART
། །		PUNCT
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
རྒྱ་	རྒྱ་	NOUN
ཆེན་	ཆེན་	NO_POS
དགོངས་པ་	དགོངས་པ་	VERB
ཡོངས་རྫོགས་པ་	ཡོངས་རྫོགས་པ་	OTHER
འི་	གི་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
བཞེད་	བཞེད་	VERB
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
མཛད་	མཛད་	VERB
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ལགས་	ལགས་	AUX
ན་	ན་	ADP
། །		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
ཆོས་དབྱིངས་	ཆོས་དབྱིངས་	NOUN
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
ན་	ནས་	PART
། །		PUNCT
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
སྟོན་	སྟོན་	VERB
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
མཐའ་	མཐའ་	NOUN
ཡ་		
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཚོགས་	ཚོགས་	NOUN
རྣམས་	རྣམས་	DET
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
ཡོངས་	ཡོངས་	DET
དག་	དག་	DET
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ཏེ་	སྟེ་	PART
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
། །		PUNCT
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
གཙོ་	གཙོ་	NOUN
། །		PUNCT
བཙོ་མ་	བཙོ་མ་	ADJ
གསེར་	གསེར་	NOUN
གྱི་	གི་	PART
མདོག་	མདོག་	NOUN
འདྲ་	འདྲ་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ལྷག་	ལྷག་	NOUN
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
ཆེ་	ཆེ་	VERB
། །		PUNCT
དད་པ་	དད་པ་	VERB
ས་	གིས་	PART
སྤྱན་	སྤྱན་	NOUN
ནི་	ནི་	NO_POS
དྲང་བ་	དྲང་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
ཞི་	ཞི་	VERB
ཞིང་	ཞིང་	SCONJ
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེ་	ཆེ་	VERB
ལྡན་པ་	ལྡན་པ་	VERB
། །		PUNCT
དུལ་	དུལ་	VERB
ཞིང་	ཞིང་	SCONJ
བསམ་གཏན་	བསམ་གཏན་	NOUN
ས་	ས་	ADP
ལ་	ལ་	ADP
བཞུགས་	བཞུགས་	VERB
། །		PUNCT
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཆགས་བྲལ་བ་	ཆགས་བྲལ་བ་	NOUN
། །		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
མི་	མི་	PART
བཟད་	བཟད་	NOUN
ནུས་པ་	ནུས་པ་	VERB
ར་	ལ་	PART
ལྡན་	ལྡན་	VERB
། །		PUNCT
ཚུར་སྤྱོན་	ཚུར་སྤྱོན་	NO_POS
ཚུར་སྤྱོན་	ཚུར་སྤྱོན་	NO_POS
ཞི་	ཞི་	VERB
དག་	དག་	DET
ལ་	ལ་	ADP
། །		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
སྐྱེས་མཆོག་	སྐྱེས་མཆོག་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཁྱེན་	མཁྱེན་	VERB
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ལེགས་བྱས་	ལེགས་བྱས་	OTHER
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
། །		PUNCT
བཅོམ་ལྡན་	བཅོམ་ལྡན་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
བྱོན་པ་	བྱོན་པ་	VERB
ལེགས་	ལེགས་	VERB
། །		PUNCT
བདག་ཅག་	བདག་ཅག་	PRON
བསོད་ནམས་	བསོད་ནམས་	NOUN
སྐལ་བ་	སྐལ་བ་	NOUN
ར་	ལ་	PART
ལྡན་	ལྡན་	VERB
། །		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
མཆོད་ཡོན་	མཆོད་ཡོན་	OTHER
བཞེས་	བཞེས་	VERB
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ཐུགས་	ཐུགས་	NOUN
ལ་	ལ་	ADP
དགོངས་	དགོངས་	VERB
ཤིང་	ཅིང་	PART
གནང་	གནང་	NO_POS
བ་	བ་	NOUN
མཛོད་	མཛོད་	NOUN
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཁྲུས་གསོལ་བ་	ཁྲུས་གསོལ་བ་	OTHER
འི་	གི་	PART
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
ཁྲུས་ཁང་	ཁྲུས་ཁང་	NO_POS
བསྐྱེད་	བསྐྱེད་	VERB
ཅིང་	ཅིང་	PART
སྙན་	སྙན་	NOUN
བརྣན་པ་	བརྣན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཁྲུ་	ཁྲུ་	NOUN
ཀྱི་	གི་	PART
ཁང་པ་	ཁང་པ་	NOUN
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དྲི་ཞིམ་པ་	དྲི་ཞིམ་པ་	NOUN
། །		PUNCT
ཤེལ་	ཤེལ་	NOUN
གྱི་	གི་	PART
ས་གཞི་	ས་གཞི་	NOUN
གསལ་	གསལ་	VERB
ཞིང་	ཞིང་	SCONJ
འཚེར་བ་	འཚེར་བ་	VERB
བསྟར་	བསྟར་	NO_POS
། །		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
འབར་བ་	འབར་བ་	VERB
འི་	གི་	PART
ཀ་བ་	ཀ་བ་	NOUN
ཡིད་འོང་	ཡིད་འོང་	ADJ
ལྡན་	ལྡན་	VERB
། །		PUNCT
མུ་ཏིག་	མུ་ཏིག་	NOUN
འོད་ཆགས་	འོད་ཆགས་	NO_POS
བླ་བྲེ་	བླ་བྲེ་	NO_POS
བྲེས་པ་	བྲེས་པ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
དེ་	དེ་	DET
སྲ་	སྲ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
བུམ་པ་	བུམ་པ་	NOUN
མང་པོ་	མང་པོ་	ADJ
སྤོ་	སྤོ་	NOUN
ཀྱི་	གི་	PART
ཆུ་	ཆུ་	VERB
། །		PUNCT
ཡིད་འོང་	ཡིད་འོང་	ADJ
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
